Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.517333984375	0	16.242718	7.813522	61.0	8.0	16.24271844660194	7.813521620763502	5019	5019
2.7000138759613037	1	23.753555	12.528486	77.0	8.0	23.753554502369667	12.528485993892566	5012	10031
3.8109169006347656	2	37.924812	18.242569	103.0	9.0	37.92481203007519	18.24256942566977	5044	15075
4.931092023849487	3	51.61616	24.266079	143.0	16.0	51.61616161616162	24.266078527133125	5110	20185
6.004611968994141	4	62.641975	27.607616	152.0	18.0	62.641975308641975	27.60761598355944	5074	25259
7.108675003051758	5	64.17949	24.37198	130.0	23.0	64.17948717948718	24.371980333531386	5006	30265
8.215996980667114	6	73.31884	25.166975	145.0	35.0	73.31884057971014	25.166974421934302	5059	35324
9.30498194694519	7	80.0	26.178265	145.0	35.0	80.0	26.17826555181965	5040	40364
10.474623918533325	8	92.33929	36.42079	200.0	42.0	92.33928571428571	36.42079311215459	5171	45535
11.61231279373169	9	98.882355	37.916134	200.0	44.0	98.88235294117646	37.9161340064237	5043	50578
12.685003995895386	10	104.229164	31.741297	200.0	45.0	104.22916666666667	31.741297746609053	5003	55581
13.821018934249878	11	132.6923	37.15536	200.0	47.0	132.69230769230768	37.15535910281547	5175	60756
14.925944805145264	12	167.93333	32.79424	200.0	100.0	167.93333333333334	32.794240686776426	5038	65794
15.994020938873291	13	174.86208	24.07993	200.0	126.0	174.86206896551724	24.07993031541503	5071	70865
17.146873950958252	14	169.1	35.37452	200.0	64.0	169.1	35.374520020300864	5073	75938
18.291982889175415	15	156.39394	36.25243	200.0	85.0	156.3939393939394	36.25243096880321	5161	81099
19.39684510231018	16	144.34285	34.851475	200.0	74.0	144.34285714285716	34.85147494902402	5052	86151
20.512264013290405	17	154.33333	34.794346	200.0	72.0	154.33333333333334	34.79434529699423	5093	91244
21.61769986152649	18	162.03226	28.055801	200.0	116.0	162.03225806451613	28.05580139071665	5023	96267
22.771902084350586	19	177.03448	27.062485	200.0	99.0	177.0344827586207	27.062485497163514	5134	101401
23.88846492767334	20	184.46428	17.257465	200.0	146.0	184.46428571428572	17.257466588732672	5165	106566
25.019086837768555	21	189.22223	17.613827	200.0	139.0	189.22222222222223	17.613827340480174	5109	111675
26.188565015792847	22	182.67857	22.792627	200.0	128.0	182.67857142857142	22.7926265825291	5115	116790
27.428152799606323	23	191.66667	14.068615	200.0	158.0	191.66666666666666	14.068614925639478	5175	121965
28.636554956436157	24	191.37038	14.621517	200.0	148.0	191.37037037037038	14.62151673783119	5167	127132
29.840783834457397	25	189.0	17.018509	200.0	142.0	189.0	17.018508443151816	5103	132235
30.994232177734375	26	195.23077	10.96255	200.0	150.0	195.23076923076923	10.962550560562967	5076	137311
32.1710479259491	27	191.22223	14.161328	200.0	153.0	191.22222222222223	14.161327970093172	5163	142474
33.35088491439819	28	189.37038	14.285834	200.0	152.0	189.37037037037038	14.285833822741111	5113	147587
34.387402057647705	29	194.84616	14.916929	200.0	141.0	194.84615384615384	14.916929741049538	5066	152653
35.43064093589783	30	196.03847	9.099792	200.0	168.0	196.03846153846155	9.099791921673345	5097	157750
36.49221992492676	31	200.0	0.0	200.0	200.0	200.0	0.0	5200	162950
37.55482292175293	32	199.88461	0.5769231	200.0	197.0	199.8846153846154	0.5769230769230768	5197	168147
